neutron_id,step_id,event_type,position_x_m,position_y_m,position_z_m,energy_MeV
14,1,enter_PE,0.026087424151975944,0.011100470593202382,0.29999999999999993,2.323823747819752
14,2,scatter_PE,0.02983841277876068,0.012696555308369892,0.34313559596684773,1.7815845869236238
14,3,scatter_PE,0.029274301332751582,0.013599368631488595,0.3451729533172371,1.745622279547134
14,4,exit_PE,0.01608036338473126,0.037746314904790794,0.3836519944052987,1.745622279547134
14,5,enter_Al,-0.22229582674744935,0.4740115966298651,1.0788566596574978,1.745622279547134
14,6,exit_Al,-0.2392055391285159,0.5049589845872164,1.1281724530212214,1.745622279547134
14,7,escape,-1.6337572421329585,3.0572042036003144,5.195268455044311,1.745622279547134
15,0,start,0.0,0.0,0.0,2.458026891696343
15,1,enter_PE,0.03472475436153558,-0.049804069064453886,0.530969952730709,2.458026891696343
15,2,scatter_PE,0.0358410752410163,-0.05140515518304525,0.5480394138545793,1.216272388973488
15,3,scatter_PE,0.03647608308103026,-0.04500120157340731,0.5556611883295445,0.9402048658705433
15,4,scatter_PE,0.03371963037180494,-0.04190036558398649,0.5620858574933847,0.3868741494914462
15,5,scatter_PE,0.024405623219457745,-0.04371051389378029,0.5671906132380383,0.27626501328761244
15,6,scatter_PE,0.014976171835227495,-0.03904718259228531,0.5748793366914212,0.2566456170635705
15,7,scatter_PE,0.013509957527618473,-0.04126564377635816,0.5793354186437114,0.2456893323441308
15,8,scatter_PE,0.012344335228476791,-0.04201710521174722,0.5819551324323117,0.0564344717992156
16,0,start,0.0,0.0,0.0,2.2922144080627347
16,1,detector_hit,0.020129679866173193,0.09670595471772861,2.9,2.2922144080627347
17,0,start,0.0,0.0,0.0,2.5251730898988303
17,1,enter_Al,-0.18258878562080494,0.044842623125125804,1.1838519095486058,2.5251730898988303
17,2,exit_Al,-0.1916448095824069,0.047066723954437374,1.2425685017172259,2.5251730898988303
17,3,escape,-0.9532636038681607,0.23411536684369286,6.180680450365616,2.5251730898988303
18,0,start,0.0,0.0,0.0,2.2782146418170997
18,1,enter_Al,-0.12482758768674597,-0.1031072645354626,1.1881517569729627,2.2782146418170997
18,2,scatter_Al,-0.1299861369206662,-0.10736821285896768,1.2372525963731034,2.276064240760828
18,3,exit_Al,-0.1294033125405874,-0.10813865659475792,1.2478296729380471,2.276064240760828
18,4,enter_PE,-0.12377346225381795,-0.11558083477936301,1.35,2.276064240760828
18,5,scatter_PE,-0.12361253006444108,-0.11579357330134396,1.3529205917716984,1.854064516358003
18,6,exit_PE,-0.09233949404502863,-0.16423195945748026,1.4500000008597937,1.854064516358003
18,7,enter_PE,-0.08750741360892765,-0.17171630405248794,1.465,1.854064516358003
18,8,escape,1.2973572273892053,-2.316714577101737,5.76396991554138,1.854064516358003
19,0,start,0.0,0.0,0.0,2.4454745113114917
19,1,enter_PE,-0.022496962915286054,-0.0041134060587537866,0.29999999999999993,2.4454745113114917
19,2,scatter_PE,-0.02697226909809746,-0.004931683247389169,0.35967880464127744,0.487123553304308
19,3,scatter_PE,-0.03546012239299334,0.001248273241783675,0.3642532805021452,0.11492139537286412
19,4,scatter_PE,-0.03617744568571299,0.0033252339806691586,0.3631218435307222,0.02881708566990367
20,0,start,0.0,0.0,0.0,2.4347022139340257
20,1,enter_Al,-0.11811787861711259,-0.131980908645506,1.1855795461451861,2.4347022139340257
20,2,exit_Al,-0.12400590883061213,-0.13855999376630224,1.2446792207239894,2.4347022139340257
20,3,enter_PE,-0.13449889267368875,-0.15028449778064396,1.35,2.4347022139340257
20,4,scatter_PE,-0.14259557010201956,-0.15933145033779766,1.4312684350849298,0.03957998609948171
21,0,start,0.0,0.0,0.0,2.4613042238125633
21,1,enter_PE,-0.012422168429672248,-0.002098465674022223,0.3,2.4613042238125633
21,2,scatter_PE,-0.01316215584505937,-0.0022234710786091633,0.31787097203463,2.4500298027032468
21,3,scatter_PE,-0.013251246983874532,-0.0020250445851434265,0.31875036845354543,1.2262125941752837
21,4,scatter_PE,-0.02560758701860391,-0.012362682850359697,0.33828332526082605,0.9045921371067566
21,5,scatter_PE,-0.012625463201878982,-0.008869906175904798,0.33291224738763575,0.19591400205560594
21,6,scatter_PE,-0.012309252104064796,-0.006595691965546664,0.3321007130583732,0.07417713358864994
22,0,start,0.0,0.0,0.0,2.569867530704724
22,1,enter_PE,-0.0234456543751708,0.014659420785971586,0.29999999999999993,2.569867530704724
22,2,scatter_PE,-0.024950598603713736,0.015600388794482101,0.31925658637367804,1.8867466748912676
22,3,exit_PE,-0.01940946867016411,0.023399479615807076,0.30369404862091776,1.8867466748912676
22,4,enter_Al,0.4180150826309513,0.639070623224837,-0.9248344600486181,1.8867466748912676
22,5,exit_Al,0.43625396089546636,0.6647416812526932,-0.9760592526384729,1.8867466748912676
22,6,escape,1.9528697787888425,2.79936488024911,-5.23554986293707,1.8867466748912676
23,0,start,0.0,0.0,0.0,2.5399411710137776
23,1,enter_Al,-0.11269619654084401,-0.1631992639859119,1.182557150763823,2.5399411710137776
23,2,exit_Al,-0.11828049958506785,-0.17128608656435906,1.241155024513588,2.5399411710137776
23,3,enter_PE,-0.12865328769258305,-0.1863072801502027,1.35,2.5399411710137776
23,4,scatter_PE,-0.13180221619401694,-0.19086735253553844,1.3830427115636068,0.14288400376188587
23,5,scatter_PE,-0.14005949636410045,-0.18065640893711243,1.386960663840223,0.1100561658334154
23,6,scatter_PE,-0.10316455877807637,-0.17627625574700298,1.3779233464834644,0.07946023777800237
24,0,start,0.0,0.0,0.0,2.382043786533083
24,1,enter_Al,-0.1120262676530002,-0.12725472579996286,1.1869471475883544,2.382043786533083
24,2,exit_Al,-0.1175885952827477,-0.13357317675046296,1.2458814408786645,2.382043786533083
24,3,enter_PE,-0.1274154975129527,-0.14473591362429372,1.35,2.382043786533083
24,4,scatter_PE,-0.13183867231951102,-0.14976035930981244,1.3968646758471959,1.6853934666165484
24,5,scatter_PE,-0.12349675187646417,-0.1525659399569784,1.4128750027526336,0.1347946076265961
24,6,scatter_PE,-0.11902142513569275,-0.16072303640922492,1.4121261021742275,0.0008982824281702831
25,0,start,0.0,0.0,0.0,2.548211847097215
25,1,enter_PE,0.07506681938603475,-0.04656822039716244,0.7395747610583218,2.548211847097215
25,2,scatter_PE,0.07784979936118468,-0.04829466126549343,0.7669932898701939,1.9983235888006268
25,3,exit_PE,0.0782030846882327,-0.048598743306153755,0.7676742629345805,1.9983235888006268
25,4,enter_Al,0.27479432904173723,-0.21781003565864437,1.1466125653475427,1.9983235888006268
25,5,exit_Al,0.30178119470884307,-0.24103834590761317,1.1986309403111346,1.9983235888006268
25,6,escape,2.442313653335529,-2.0834513426704517,5.324601752486734,1.9983235888006268
26,0,start,0.0,0.0,0.0,2.421434921041396
26,1,enter_Al,-0.13211914862534715,-0.07610062504540105,1.1894398491239557,2.421434921041396
26,2,exit_Al,-0.13877689636753368,-0.07993548751497195,1.2493780984418328,2.421434921041396
26,3,enter_PE,-0.14995365320540144,-0.08637329906758906,1.35,2.421434921041396
26,4,scatter_PE,-0.15066326341849737,-0.08678203452582559,1.3563884658172838,1.6437426462744116
26,5,scatter_PE,-0.14802179501349028,-0.09054039176817945,1.3634139524314897,0.595622481695317
26,6,scatter_PE,-0.15097909036110882,-0.07851313869210814,1.3960989048202719,0.04654945659782982
27,0,start,0.0,0.0,0.0,2.3545553749038914
27,1,enter_Al,-0.05485600302966271,0.17724087788437093,1.1843270771397663,2.3545553749038914
27,2,exit_Al,-0.05764442052610761,0.18625031236159284,1.2445282978088013,2.3545553749038914
27,3,enter_PE,-0.06252968923829233,0.20203471639081938,1.35,2.3545553749038914
27,4,scatter_PE,-0.06309177776822911,0.20385083603119597,1.3621353476189988,1.522851867070263
27,5,scatter_PE,-0.06766792070280514,0.20214959517919148,1.3691048425032077,0.2486618793670014
27,6,exit_PE,-0.06821656834028272,0.20500000079502567,1.371209254834804,0.2486618793670014
27,7,escape,-0.8333514299121465,4.180128220287349,4.305987659110534,0.2486618793670014
28,0,start,0.0,0.0,0.0,2.529979085056792
28,1,enter_PE,-0.016798650043473116,0.013493207520815995,0.29999999999999993,2.529979085056792
28,2,scatter_PE,-0.018525988720301142,0.014880660629539336,0.33084781227701965,1.8934779793526881
28,3,scatter_PE,-0.019472803616812844,0.013520138612889636,0.3290537572691976,0.5338117854638311
28,4,scatter_PE,-0.015377832140300599,-0.0020167496482684562,0.3269619541609265,0.3979180285539515
28,5,scatter_PE,-0.011509568641974508,-0.006807394039168414,0.3281625250733965,0.21725221776041245
28,6,exit_PE,-0.01003786167074284,-0.007374602080965671,0.32760992250580784,0.21725221776041245
28,7,enter_PE,0.0025230156252375457,-0.01221566810401106,0.32289351279884315,0.21725221776041245
28,8,scatter_PE,0.007057099825947981,-0.013963141664373787,0.32119103627331663,0.022893193941227536
29,0,start,0.0,0.0,0.0,2.316304198279134
29,1,enter_Al,-0.10707295588094311,-0.15259295909010545,1.18454021368033,2.316304198279134
29,2,exit_Al,-0.11236427316894924,-0.16013377792543557,1.2430776665732388,2.316304198279134
29,3,enter_PE,-0.12202919645097189,-0.17390755703565788,1.35,2.316304198279134
29,4,scatter_PE,-0.13094449099538896,-0.18661301720064247,1.4486292459919512,0.5284587650248189
29,5,exit_PE,-0.12898242027180437,-0.18826505621520928,1.450000000471333,0.5284587650248189
29,6,enter_PE,-0.1096817098992368,-0.20451601300339445,1.4634839869966056,0.5284587650248189
29,7,escape,3.263602271278307,-3.0447789439631183,3.8201493568249276,0.5284587650248189
30,0,start,0.0,0.0,0.0,2.3475041014212112
30,1,enter_PE,0.012442834983857662,-0.022137707232017804,0.30000000000000004,2.3475041014212112
30,2,scatter_PE,0.013618075576728434,-0.024228640062510912,0.32833535752251247,1.1194283807973944
30,3,exit_PE,0.029295638654359305,-0.020409493352381704,0.34314583742695126,1.1194283807973944
30,4,enter_Al,0.6914500115805727,0.14089521213255826,0.9686782613948413,1.1194283807973944
30,5,exit_Al,0.7349665291851721,0.1514960921432417,1.0097879993243073,1.1194283807973944
30,6,escape,4.313900298676812,1.0233454391266916,4.390780721847813,1.1194283807973944
31,0,start,0.0,0.0,0.0,2.5100823512088843
31,1,enter_PE,0.04208717658361223,-0.01293393337439224,0.4052949009677261,2.5100823512088843
31,2,scatter_PE,0.04428238356371004,-0.01360854885417335,0.4264345037594428,0.9166227130940667
31,3,exit_PE,0.044778575130452955,-0.013936012291994461,0.42679521600018344,0.9166227130940667
31,4,enter_Al,0.6790801020160575,-0.4325456230368595,0.8879081014327341,0.9166227130940667
31,5,exit_Al,0.7239749457329782,-0.46217413921758926,0.9205449311578598,0.9166227130940667
31,6,escape,4.291753808987881,-2.816742838593026,3.514183345207325,0.9166227130940667
32,0,start,0.0,0.0,0.0,2.295939710641435
32,1,enter_PE,-0.05989683432373398,-0.03195450286192025,0.5848213644382598,2.295939710641435
32,2,scatter_PE,-0.06643914308649654,-0.03544477453393121,0.648699230112024,2.2063990012372168
32,3,scatter_PE,-0.0658167367032474,-0.036239533564242934,0.6556995893923417,0.4402946498877381
32,4,scatter_PE,-0.06752210150570512,-0.03683369623062144,0.6567199257080012,0.31986192902293886
32,5,scatter_PE,-0.06404526825306185,-0.033234048654984444,0.6527378826936084,0.18036095313644826
32,6,scatter_PE,-0.0638408667178319,-0.0317755871128814,0.6464721395609976,0.060041924191889286
33,0,start,0.0,0.0,0.0,2.350139616386966
33,1,enter_Al,0.15774187136129164,0.09269638924604741,1.1853790084350109,2.350139616386966
33,2,exit_Al,0.16561840367972286,0.09732500243161113,1.2445685944907234,2.350139616386966
33,3,enter_PE,0.17964847092989408,0.10556971617658344,1.35,2.350139616386966
33,4,scatter_PE,0.18481985370493956,0.10860865889051877,1.3888612645026954,1.8141999116102083
33,5,scatter_PE,0.19017711651525204,0.10936044958017001,1.396181875819405,1.09613887434313
33,6,scatter_PE,0.19415511545206968,0.11765686621073415,1.4042394460017023,0.8372077039687665
33,7,scatter_PE,0.19026483468952107,0.11933267527832668,1.3947313053869501,0.694146461764872
33,8,scatter_PE,0.17171617640737286,0.12162840949178622,1.37713932511123,0.37954616707730593
33,9,scatter_PE,0.16904534763458748,0.12225785983699329,1.3770763415229073,0.21505467134149292
33,10,scatter_PE,0.15912676820906815,0.11947664346243585,1.3828303339402155,0.10085719345157462
33,11,scatter_PE,0.14366762409907058,0.13166399211654595,1.3935517528419887,0.07342526888868386
34,0,start,0.0,0.0,0.0,2.3581157114708096
34,1,enter_PE,0.008792597460786445,-0.027298875727126325,0.3,2.3581157114708096
34,2,scatter_PE,0.01268179392515819,-0.0393738844413052,0.43269786823689804,1.7665095963916566
34,3,exit_PE,0.008787998955456445,-0.04563094560184833,0.4237224506376983,1.7665095963916566
34,4,enter_Al,-0.19580315290551298,-0.37439487900384455,-0.04787172402788392,1.7665095963916566
34,5,exit_Al,-0.19617972253274465,-0.3750000005387804,-0.04873973831365872,1.7665095963916566
34,6,enter_Al,-0.48356923483122105,-0.8368152140624566,-0.7111888160335242,1.7665095963916566
34,7,exit_Al,-0.4999078559765522,-0.8630702564005259,-0.7488502617222517,1.7665095963916566
34,8,enter_Al,-0.5042697624445119,-0.8700795405972959,-0.7589047027966331,1.7665095963916566
34,9,exit_Al,-0.5147166028704766,-0.8868668958608174,-0.7829852607471246,1.7665095963916566
34,10,enter_Al,-0.5162483436234488,-0.8893282980784533,-0.7865160098026382,1.7665095963916566
34,11,exit_Al,-0.5171960865787241,-0.8908512559336496,-0.7887006109093951,1.7665095963916566
34,12,escape,-2.1936224426028597,-3.584753303270501,-4.652958163426044,1.7665095963916566
35,0,start,0.0,0.0,0.0,2.276280824334583
35,1,enter_PE,0.010641507310010198,-0.03621628438932823,0.3583768849852397,2.276280824334583
35,2,scatter_PE,0.010776209980201443,-0.036674718525539274,0.36291330280049805,1.7271654613190446
35,3,exit_PE,0.008780189349991828,-0.037047662504023596,0.3611804346142903,1.7271654613190446
35,4,enter_Al,-1.0393431085352844,-0.23288294934391474,-0.5487598188277827,1.7271654613190446
35,5,exit_Al,-1.0853214413441348,-0.24147371343837598,-0.5886764354065207,1.7271654613190446
35,6,escape,-4.823943646676448,-0.9400119039780341,-3.834404150750759,1.7271654613190446
36,0,start,0.0,0.0,0.0,2.4264850141360204
36,1,enter_PE,0.02367202639680422,-0.0030072778594570472,0.29999999999999993,2.4264850141360204
36,2,scatter_PE,0.024253710160501592,-0.0030811745624452166,0.30737178668965864,1.932052486987129
36,3,scatter_PE,0.03161138379463878,-0.0031593439130219803,0.31945162555861994,1.8041436598502507
36,4,exit_PE,0.03245254016172819,-0.003437602565726735,0.3204359887815052,1.8041436598502507
36,5,enter_Al,0.6198135235428383,-0.19773949729250762,1.0077951686195328,1.8041436598502507
36,6,exit_Al,0.6578225192960829,-0.21031305954889892,1.0522751951902891,1.8041436598502507
36,7,escape,3.8335192343387527,-1.2608491119411205,4.768634216691222,1.8041436598502507
37,0,start,0.0,0.0,0.0,2.4390702290345017
37,1,enter_PE,-0.007866440042655467,-0.014196394034568391,0.29999999999999993,2.4390702290345017
37,2,exit_PE,-0.008915298741192708,-0.016089246619763062,0.3400000009985398,2.4390702290345017
37,3,enter_PE,-0.009680195488578179,-0.017469639219562027,0.3691706325639435,2.4390702290345017
37,4,scatter_PE,-0.00975965253292482,-0.01761303362722935,0.3722008613808844,2.0770552245065868
37,5,scatter_PE,-0.004735803661638006,-0.025612841977646565,0.37230703705326595,2.0732535090472637
37,6,scatter_PE,-0.0032800111898559896,-0.028048825750601414,0.3719198761083102,2.05990567025469
37,7,exit_PE,0.00782541436356053,-0.03841113583449227,0.3694433441595489,2.05990567025469
37,8,enter_Al,0.8516193713093443,-0.8257429302559613,0.18127561636769907,2.05990567025469
37,9,exit_Al,0.8538405497686148,-0.8278154793749403,0.18078028916102654,2.05990567025469
37,10,enter_Al,0.8552000618461966,-0.8290840202014882,0.18047711526835006,2.05990567025469
37,11,exit_Al,0.9664546963828315,-0.932894091755558,0.1556671108653245,2.05990567025469
37,12,escape,4.574538548328716,-4.299544338763913,-0.6489427521403017,2.05990567025469
38,0,start,0.0,0.0,0.0,2.5750091926076726
38,1,enter_Al,-0.004038006972763614,-0.1668946403858574,1.18782543185283,2.5750091926076726
38,2,scatter_Al,-0.004124896244430793,-0.17048585601428365,1.2133848940671332,2.380149445479572
38,3,scatter_Al,0.026680940184780032,-0.15868617331701854,1.2131145386183932,2.2486674825210247
38,4,exit_Al,0.03299717500684722,-0.15873560112776847,1.1878462627569446,2.2486674825210247
38,5,enter_Al,0.5878967982156073,-0.16307797824543835,-1.0320453577486939,2.2486674825210247
38,6,exit_Al,0.6017644367734291,-0.16318649970379037,-1.0875232376086483,2.2486674825210247
38,7,enter_Al,0.6031184625961539,-0.16319709565755106,-1.0929400561684337,2.2486674825210247
38,8,exit_Al,0.6250562198802504,-0.16336876997712005,-1.1807026740019855,2.2486674825210247
38,9,escape,1.8375814500697154,-0.17285740827124135,-6.031444115461971,2.2486674825210247
39,0,start,0.0,0.0,0.0,2.4497857095972475
39,1,enter_PE,-0.0048006882599788,0.014547888900705545,0.3,2.4497857095972475
39,2,exit_PE,-0.005440780043957444,0.01648760746922948,0.34000000099869876,2.4497857095972475
39,3,enter_PE,-0.006253700533690455,0.018951061942691836,0.390800247486893,2.4497857095972475
39,4,scatter_PE,-0.006675861494648724,0.020230368247463874,0.4171815248015004,1.8228217231223847
39,5,scatter_PE,-0.016708956661432624,0.019048994753280493,0.4046605463406496,1.6983171653048657
39,6,scatter_PE,-0.017421986813476616,0.01914824661117128,0.4031737867647602,0.9817681788649404
39,7,scatter_PE,-0.017190296940199797,0.018586376940826425,0.4015999915134992,0.48950050010792473
39,8,scatter_PE,-0.017354603272523764,0.0163263367721853,0.40046398956828616,0.23081831183645785
39,9,exit_PE,-0.01630047244456311,0.011456756460531108,0.4020073594595085,0.23081831183645785
39,10,enter_PE,-0.010083663142753937,-0.01726192946953115,0.4111094898985218,0.23081831183645785
39,11,scatter_PE,-0.010081151395799626,-0.01727353253927557,0.411113167387616,0.19406533171972934
39,12,scatter_PE,-0.01008508144269007,-0.01743324314431622,0.4112355221565707,0.1447956861315425
39,13,scatter_PE,-0.00829683715581654,-0.026308230108742524,0.4127479233363894,0.1267049949171765
39,14,scatter_PE,-0.008450325746622413,-0.030823471631664864,0.41493860638688324,0.1045286921764165
39,15,scatter_PE,-0.01058953449897502,-0.03458477292020723,0.41741463998588463,0.016334664024681683
40,0,start,0.0,0.0,0.0,2.444149116054925
40,1,enter_PE,0.01095121412350252,-0.014044914312826218,0.3,2.444149116054925
40,2,scatter_PE,0.012969908598679854,-0.016633886695969928,0.3553005662863899,2.428558105474747
40,3,exit_PE,0.011908638469359566,-0.01598406858962644,0.4127002518563848,2.428558105474747
40,4,detector_hit,-0.03407936476023597,0.012174490053980892,2.9,2.428558105474747
41,0,start,0.0,0.0,0.0,2.629389194875026
41,1,enter_Al,-0.05357858773205203,0.15531739120301707,1.1874593695874265,2.629389194875026
41,2,exit_Al,-0.056286704388556937,0.16316787088093057,1.247479213966019,2.629389194875026
41,3,enter_PE,-0.06091247859992138,0.17657739160955396,1.35,2.629389194875026
41,4,scatter_PE,-0.06131667635258403,0.17774910857954287,1.3589582131385356,1.9632979307799034
41,5,exit_PE,-0.059142999357063256,0.16759067227779204,1.3499999993469474,1.9632979307799034
41,6,enter_Al,-0.05641119520709895,0.15482389114910722,1.3387416175070712,1.9632979307799034
41,7,exit_Al,-0.05307684307275494,0.13924116941347717,1.3249999993469472,1.9632979307799034
41,8,enter_Al,-0.05059056443427535,0.1276218242994403,1.3147534835882329,1.9632979307799034
41,9,exit_Al,-0.045274054248207615,0.10277570862352807,1.292842944455651,1.9632979307799034
41,10,enter_PE,-0.04477594557311872,0.1004478534464861,1.290790126115076,1.9632979307799034
41,11,scatter_PE,-0.04334151064776531,0.09374418227168116,1.2848784958416195,1.1546585823324576
41,12,scatter_PE,-0.055952003944883,0.06436905077967178,1.2762441910536726,0.7419623072450674
41,13,scatter_PE,-0.05666237306222973,0.0603370324884683,1.2713256738824597,0.5700900948517541
41,14,scatter_PE,-0.050512774017989634,0.0583263432205101,1.2805876721122293,0.012539541120518938
42,0,start,0.0,0.0,0.0,2.2145726413347133
42,1,enter_PE,-0.04524286030338991,0.04075418192126135,0.5329416787939444,2.2145726413347133
42,2,scatter_PE,-0.0457063537424261,0.041171690801273,0.5384014346505257,1.5326986100925883
42,3,exit_PE,-0.042632056418242935,0.04607775845220701,0.5468929778133015,1.5326986100925883
42,4,enter_Al,0.1669033192925822,0.3804613980614044,1.1256524468408002,1.5326986100925883
42,5,exit_Al,0.1849439219495974,0.40925120196316367,1.1754825510859175,1.5326986100925883
42,6,escape,1.6805877201407449,2.796050161811748,5.30661318980918,1.5326986100925883
43,0,start,0.0,0.0,0.0,2.521722405167497
43,1,enter_Al,-0.17238093065047377,0.025520562428303827,1.186159598479571,2.521722405167497
43,2,exit_Al,-0.18095137118321525,0.026789394553925566,1.2451331187103118,2.521722405167497
43,3,enter_PE,-0.1961913528975651,0.029045635445999002,1.35,2.521722405167497
43,4,scatter_PE,-0.20142843248773962,0.029820971883264477,1.386036539543244,2.0594631303189095
43,5,scatter_PE,-0.201585637831808,0.030224431456878236,1.3868333458995898,1.6524454795677488
43,6,exit_PE,-0.20500001563736467,0.030581644155396062,1.395173429091297,1.6524454795677488
